Freq(Hz), SPL(dB), Phase(degrees)
1940.186, 55.110, -54.404
1940.552, 55.109, -54.407
1940.918, 55.108, -54.409
1941.284, 55.107, -54.411
1941.650, 55.106, -54.413
1942.017, 55.105, -54.416
1942.383, 55.104, -54.419
1942.749, 55.103, -54.422
1943.115, 55.103, -54.426
1943.481, 55.102, -54.429
1943.848, 55.101, -54.434
1944.214, 55.100, -54.439
1944.580, 55.099, -54.444
1944.946, 55.098, -54.448
1945.312, 55.097, -54.450
1945.679, 55.097, -54.452
1946.045, 55.096, -54.455
1946.411, 55.095, -54.459
1946.777, 55.095, -54.464
1947.144, 55.094, -54.467
1947.510, 55.093, -54.469
1947.876, 55.092, -54.471
1948.242, 55.091, -54.472
1948.608, 55.091, -54.476
1948.975, 55.091, -54.483
1949.341, 55.090, -54.490
1949.707, 55.089, -54.497
1950.073, 55.087, -54.501
1950.439, 55.086, -54.503
1950.806, 55.085, -54.504
1951.172, 55.084, -54.506
1951.538, 55.083, -54.508
1951.904, 55.082, -54.511
1952.271, 55.081, -54.513
1952.637, 55.080, -54.514
1953.003, 55.079, -54.515
1953.369, 55.079, -54.517
1953.735, 55.078, -54.522
1954.102, 55.078, -54.528
1954.468, 55.077, -54.535
1954.834, 55.075, -54.540
1955.200, 55.074, -54.542
1955.566, 55.073, -54.543
1955.933, 55.073, -54.544
1956.299, 55.072, -54.547
1956.665, 55.072, -54.551
1957.031, 55.071, -54.556
1957.397, 55.070, -54.561
1957.764, 55.069, -54.565
1958.130, 55.068, -54.568
1958.496, 55.067, -54.571
1958.862, 55.067, -54.576
1959.229, 55.066, -54.581
1959.595, 55.065, -54.586
1959.961, 55.063, -54.590
1960.327, 55.062, -54.592
1960.693, 55.061, -54.593
1961.060, 55.061, -54.594
1961.426, 55.060, -54.597
1961.792, 55.059, -54.601
1962.158, 55.058, -54.605
1962.524, 55.057, -54.610
1962.891, 55.056, -54.613
1963.257, 55.055, -54.615
1963.623, 55.055, -54.616
1963.989, 55.054, -54.618
1964.355, 55.054, -54.621
1964.722, 55.053, -54.625
1965.088, 55.052, -54.630
1965.454, 55.051, -54.634
1965.820, 55.050, -54.637
1966.187, 55.049, -54.639
1966.553, 55.048, -54.641
1966.919, 55.048, -54.644
1967.285, 55.047, -54.647
1967.651, 55.046, -54.651
1968.018, 55.045, -54.655
1968.384, 55.044, -54.657
1968.750, 55.043, -54.660
1969.116, 55.042, -54.662
1969.482, 55.041, -54.665
1969.849, 55.040, -54.667
1970.215, 55.039, -54.670
1970.581, 55.039, -54.672
1970.947, 55.038, -54.674
1971.313, 55.037, -54.677
1971.680, 55.037, -54.682
1972.046, 55.036, -54.687
1972.412, 55.035, -54.691
1972.778, 55.034, -54.695
1973.145, 55.033, -54.698
1973.511, 55.032, -54.702
1973.877, 55.031, -54.708
1974.243, 55.030, -54.712
1974.609, 55.029, -54.716
1974.976, 55.028, -54.716
1975.342, 55.027, -54.716
1975.708, 55.026, -54.716
1976.074, 55.026, -54.719
1976.440, 55.026, -54.725
1976.807, 55.025, -54.732
1977.173, 55.024, -54.737
1977.539, 55.023, -54.740
1977.905, 55.022, -54.742
1978.271, 55.022, -54.745
1978.638, 55.021, -54.749
1979.004, 55.020, -54.754
1979.370, 55.019, -54.758
1979.736, 55.018, -54.760
1980.103, 55.018, -54.761
1980.469, 55.017, -54.764
1980.835, 55.017, -54.769
1981.201, 55.016, -54.775
1981.567, 55.015, -54.781
1981.934, 55.013, -54.784
1982.300, 55.012, -54.784
1982.666, 55.011, -54.783
1983.032, 55.010, -54.784
1983.398, 55.010, -54.788
1983.765, 55.009, -54.796
1984.131, 55.008, -54.803
1984.497, 55.007, -54.808
1984.863, 55.005, -54.810
1985.229, 55.004, -54.810
1985.596, 55.003, -54.811
1985.962, 55.003, -54.813
1986.328, 55.003, -54.819
1986.694, 55.002, -54.825
1987.061, 55.001, -54.830
1987.427, 55.000, -54.834
1987.793, 54.999, -54.837
1988.159, 54.998, -54.839
1988.525, 54.998, -54.841
1988.892, 54.997, -54.843
1989.258, 54.996, -54.845
1989.624, 54.996, -54.848
1989.990, 54.995, -54.851
1990.356, 54.995, -54.855
1990.723, 54.994, -54.859
1991.089, 54.993, -54.862
1991.455, 54.992, -54.864
1991.821, 54.991, -54.866
1992.188, 54.990, -54.870
1992.554, 54.988, -54.872
1992.920, 54.987, -54.873
1993.286, 54.986, -54.871
1993.652, 54.985, -54.871
1994.019, 54.985, -54.876
1994.385, 54.985, -54.886
1994.751, 54.983, -54.897
1995.117, 54.981, -54.905
1995.483, 54.979, -54.905
1995.850, 54.978, -54.903
1996.216, 54.979, -54.905
1996.582, 54.979, -54.916
1996.948, 54.978, -54.932
1997.314, 54.976, -54.942
1997.681, 54.974, -54.939
1998.047, 54.975, -54.927
1998.413, 54.978, -54.923
1998.779, 54.982, -54.941
1999.146, 54.985, -54.984
1999.512, 54.983, -55.037
1999.878, 54.976, -55.074
2000.244, 54.967, -55.076
2000.610, 54.960, -55.042
2000.977, 54.958, -54.995
2001.343, 54.961, -54.959
2001.709, 54.966, -54.950
2002.075, 54.969, -54.962
2002.441, 54.969, -54.980
2002.808, 54.967, -54.990
2003.174, 54.965, -54.987
2003.540, 54.964, -54.980
2003.906, 54.963, -54.977
2004.272, 54.963, -54.979
2004.639, 54.962, -54.984
2005.005, 54.961, -54.987
2005.371, 54.959, -54.985
2005.737, 54.958, -54.982
2006.104, 54.958, -54.984
2006.470, 54.958, -54.990
2006.836, 54.957, -54.999
2007.202, 54.955, -55.004
2007.568, 54.953, -55.006
2007.935, 54.953, -55.007
2008.301, 54.952, -55.011
2008.667, 54.951, -55.017
2009.033, 54.950, -55.024
2009.399, 54.949, -55.029
2009.766, 54.948, -55.031
2010.132, 54.947, -55.031
2010.498, 54.946, -55.031
2010.864, 54.946, -55.033
2011.230, 54.946, -55.038
2011.597, 54.945, -55.044
2011.963, 54.944, -55.048
2012.329, 54.943, -55.051
2012.695, 54.942, -55.054
2013.062, 54.942, -55.056
2013.428, 54.941, -55.058
2013.794, 54.940, -55.059
2014.160, 54.939, -55.060
2014.526, 54.939, -55.063
2014.893, 54.938, -55.068
2015.259, 54.938, -55.076
2015.625, 54.936, -55.083
2015.991, 54.935, -55.088
2016.357, 54.934, -55.090
2016.724, 54.932, -55.090
2017.090, 54.932, -55.092
2017.456, 54.931, -55.096
2017.822, 54.930, -55.102
2018.188, 54.929, -55.106
2018.555, 54.928, -55.108
2018.921, 54.927, -55.108
2019.287, 54.927, -55.109
2019.653, 54.926, -55.112
2020.020, 54.926, -55.119
2020.386, 54.925, -55.125
2020.752, 54.924, -55.131
2021.118, 54.923, -55.134
2021.484, 54.922, -55.137
2021.851, 54.921, -55.140
2022.217, 54.920, -55.143
2022.583, 54.919, -55.147
2022.949, 54.918, -55.149
2023.315, 54.917, -55.148
2023.682, 54.916, -55.147
2024.048, 54.916, -55.149
2024.414, 54.916, -55.153
2024.780, 54.915, -55.160
2025.146, 54.914, -55.167
2025.513, 54.913, -55.170
2025.879, 54.911, -55.169
2026.245, 54.911, -55.169
2026.611, 54.911, -55.172
2026.978, 54.910, -55.178
2027.344, 54.910, -55.187
2027.710, 54.908, -55.194
2028.076, 54.907, -55.198
2028.442, 54.905, -55.198
2028.809, 54.904, -55.196
2029.175, 54.904, -55.195
2029.541, 54.903, -55.197
2029.907, 54.903, -55.202
2030.273, 54.902, -55.208
2030.640, 54.901, -55.214
2031.006, 54.900, -55.219
2031.372, 54.899, -55.220
2031.738, 54.897, -55.220
2032.104, 54.897, -55.220
2032.471, 54.897, -55.222
2032.837, 54.896, -55.227
2033.203, 54.896, -55.235
2033.569, 54.895, -55.242
2033.936, 54.893, -55.248
2034.302, 54.892, -55.250
2034.668, 54.891, -55.249
2035.034, 54.890, -55.249
2035.400, 54.890, -55.251
2035.767, 54.890, -55.257
2036.133, 54.889, -55.265
2036.499, 54.888, -55.270
2036.865, 54.887, -55.272
2037.231, 54.886, -55.272
2037.598, 54.885, -55.271
2037.964, 54.885, -55.273
2038.330, 54.885, -55.279
2038.696, 54.884, -55.287
2039.062, 54.883, -55.296
2039.429, 54.882, -55.302
2039.795, 54.880, -55.304
2040.161, 54.878, -55.304
2040.527, 54.877, -55.302
2040.894, 54.877, -55.301
2041.260, 54.876, -55.302
2041.626, 54.876, -55.306
2041.992, 54.875, -55.310
2042.358, 54.874, -55.314
2042.725, 54.873, -55.317
2043.091, 54.872, -55.319
2043.457, 54.872, -55.321
2043.823, 54.871, -55.325
2044.189, 54.871, -55.331
2044.556, 54.870, -55.336
2044.922, 54.868, -55.341
2045.288, 54.867, -55.343
2045.654, 54.866, -55.344
2046.021, 54.865, -55.345
2046.387, 54.865, -55.347
2046.753, 54.864, -55.351
2047.119, 54.864, -55.356
2047.485, 54.863, -55.362
2047.852, 54.862, -55.369
2048.218, 54.861, -55.375
2048.584, 54.860, -55.381
2048.950, 54.859, -55.386
2049.316, 54.857, -55.388
2049.683, 54.856, -55.389
2050.049, 54.855, -55.389
2050.415, 54.854, -55.389
2050.781, 54.854, -55.390
2051.147, 54.854, -55.393
2051.514, 54.853, -55.398
2051.880, 54.852, -55.403
2052.246, 54.852, -55.407
2052.612, 54.851, -55.411
2052.979, 54.850, -55.414
2053.345, 54.849, -55.418
2053.711, 54.848, -55.422
2054.077, 54.847, -55.425
2054.443, 54.846, -55.428
2054.810, 54.845, -55.430
2055.176, 54.844, -55.431
2055.542, 54.844, -55.432
2055.908, 54.843, -55.433
2056.274, 54.843, -55.435
2056.641, 54.842, -55.439
2057.007, 54.841, -55.443
2057.373, 54.840, -55.447
2057.739, 54.840, -55.451
2058.105, 54.839, -55.454
2058.472, 54.838, -55.459
2058.838, 54.837, -55.464
2059.204, 54.836, -55.469
2059.570, 54.835, -55.474
2059.937, 54.834, -55.476
2060.303, 54.833, -55.478
2060.669, 54.832, -55.479
2061.035, 54.831, -55.480
2061.401, 54.831, -55.483
2061.768, 54.830, -55.486
2062.134, 54.829, -55.490
2062.500, 54.829, -55.493
2062.866, 54.828, -55.498
2063.232, 54.827, -55.503
2063.599, 54.826, -55.507
2063.965, 54.825, -55.510
2064.331, 54.824, -55.512
2064.697, 54.823, -55.512
2065.063, 54.823, -55.513
2065.430, 54.822, -55.517
2065.796, 54.822, -55.523
2066.162, 54.821, -55.530
2066.528, 54.819, -55.534
2066.895, 54.818, -55.536
2067.261, 54.817, -55.535
2067.627, 54.816, -55.535
2067.993, 54.816, -55.538
2068.359, 54.815, -55.544
2068.726, 54.815, -55.551
2069.092, 54.813, -55.557
2069.458, 54.812, -55.561
2069.824, 54.811, -55.561
2070.190, 54.810, -55.561
2070.557, 54.809, -55.561
2070.923, 54.809, -55.564
2071.289, 54.809, -55.569
2071.655, 54.808, -55.576
2072.021, 54.807, -55.582
2072.388, 54.806, -55.588
2072.754, 54.805, -55.591
2073.120, 54.804, -55.593
2073.486, 54.803, -55.594
2073.853, 54.803, -55.595
2074.219, 54.802, -55.597
2074.585, 54.802, -55.601
2074.951, 54.801, -55.607
2075.317, 54.801, -55.614
2075.684, 54.799, -55.619
2076.050, 54.798, -55.623
2076.416, 54.796, -55.623
2076.782, 54.795, -55.622
2077.148, 54.795, -55.621
2077.515, 54.794, -55.622
2077.881, 54.794, -55.625
2078.247, 54.793, -55.630
2078.613, 54.792, -55.635
2078.979, 54.791, -55.640
2079.346, 54.790, -55.642
2079.712, 54.789, -55.643
2080.078, 54.788, -55.643
2080.444, 54.787, -55.645
2080.811, 54.787, -55.649
2081.177, 54.786, -55.655
2081.543, 54.786, -55.662
2081.909, 54.784, -55.669
2082.275, 54.783, -55.673
2082.642, 54.781, -55.674
2083.008, 54.781, -55.673
2083.374, 54.780, -55.674
2083.740, 54.780, -55.678
2084.106, 54.780, -55.685
2084.473, 54.779, -55.692
2084.839, 54.777, -55.698
2085.205, 54.776, -55.700
2085.571, 54.775, -55.700
2085.938, 54.774, -55.700
2086.304, 54.774, -55.702
2086.670, 54.774, -55.706
2087.036, 54.773, -55.712
2087.402, 54.772, -55.717
2087.769, 54.771, -55.721
2088.135, 54.770, -55.724
2088.501, 54.769, -55.726
2088.867, 54.768, -55.729
2089.233, 54.767, -55.732
2089.600, 54.766, -55.734
2089.966, 54.765, -55.734
2090.332, 54.764, -55.736
2090.698, 54.764, -55.738
2091.064, 54.764, -55.743
2091.431, 54.763, -55.749
2091.797, 54.762, -55.753
2092.163, 54.761, -55.755
2092.529, 54.760, -55.756
2092.896, 54.759, -55.759
2093.262, 54.759, -55.763
2093.628, 54.759, -55.770
2093.994, 54.758, -55.778
2094.360, 54.756, -55.783
2094.727, 54.755, -55.785
2095.093, 54.754, -55.785
2095.459, 54.753, -55.785
2095.825, 54.753, -55.787
2096.191, 54.753, -55.792
2096.558, 54.752, -55.799
2096.924, 54.751, -55.804
2097.290, 54.749, -55.807
2097.656, 54.748, -55.809
2098.022, 54.747, -55.809
2098.389, 54.747, -55.810
2098.755, 54.746, -55.814
2099.121, 54.746, -55.819
2099.487, 54.745, -55.825
2099.854, 54.743, -55.829
2100.220, 54.742, -55.832
2100.586, 54.741, -55.833
2100.952, 54.740, -55.833
2101.318, 54.740, -55.835
2101.685, 54.739, -55.838
2102.051, 54.739, -55.844
2102.417, 54.738, -55.851
2102.783, 54.737, -55.856
2103.149, 54.736, -55.860
2103.516, 54.734, -55.862
2103.882, 54.734, -55.862
2104.248, 54.733, -55.863
2104.614, 54.733, -55.865
2104.980, 54.732, -55.869
2105.347, 54.732, -55.874
2105.713, 54.731, -55.880
2106.079, 54.730, -55.885
2106.445, 54.729, -55.889
2106.812, 54.728, -55.891
2107.178, 54.727, -55.891
2107.544, 54.726, -55.891
2107.910, 54.725, -55.890
2108.276, 54.725, -55.892
2108.643, 54.725, -55.898
2109.009, 54.725, -55.906
2109.375, 54.724, -55.917
2109.741, 54.722, -55.925
2110.107, 54.720, -55.928
2110.474, 54.718, -55.927
2110.840, 54.717, -55.923
2111.206, 54.717, -55.921
2111.572, 54.717, -55.923
2111.938, 54.716, -55.930
2112.305, 54.715, -55.939
2112.671, 54.714, -55.944
2113.037, 54.712, -55.945
2113.403, 54.711, -55.942
2113.770, 54.711, -55.940
2114.136, 54.711, -55.942
2114.502, 54.711, -55.949
2114.868, 54.711, -55.958
2115.234, 54.709, -55.965
2115.601, 54.708, -55.968
2115.967, 54.707, -55.968
2116.333, 54.706, -55.969
2116.699, 54.706, -55.972
2117.065, 54.705, -55.978
2117.432, 54.704, -55.984
2117.798, 54.703, -55.987
2118.164, 54.701, -55.987
2118.530, 54.700, -55.985
2118.896, 54.700, -55.984
2119.263, 54.700, -55.987
2119.629, 54.699, -55.992
2119.995, 54.699, -55.999
2120.361, 54.697, -56.004
2120.728, 54.696, -56.007
2121.094, 54.695, -56.009
2121.460, 54.694, -56.011
2121.826, 54.694, -56.015
2122.192, 54.693, -56.020
2122.559, 54.692, -56.025
2122.925, 54.691, -56.029
2123.291, 54.690, -56.033
2123.657, 54.689, -56.036
2124.023, 54.688, -56.040
2124.390, 54.688, -56.043
2124.756, 54.687, -56.045
2125.122, 54.686, -56.047
2125.488, 54.686, -56.050
2125.854, 54.685, -56.054
2126.221, 54.684, -56.059
2126.587, 54.683, -56.064
2126.953, 54.682, -56.068
2127.319, 54.681, -56.069
2127.686, 54.680, -56.069
2128.052, 54.679, -56.068
2128.418, 54.679, -56.068
2128.784, 54.679, -56.070
2129.150, 54.678, -56.074
2129.517, 54.678, -56.079
2129.883, 54.677, -56.084
2130.249, 54.676, -56.088
2130.615, 54.675, -56.091
2130.981, 54.674, -56.094
2131.348, 54.673, -56.097
2131.714, 54.672, -56.100
2132.080, 54.671, -56.104
2132.446, 54.670, -56.108
2132.812, 54.669, -56.112
2133.179, 54.668, -56.116
2133.545, 54.667, -56.119
2133.911, 54.666, -56.122
2134.277, 54.665, -56.125
2134.644, 54.664, -56.128
2135.010, 54.664, -56.132
2135.376, 54.663, -56.135
2135.742, 54.662, -56.138
2136.108, 54.662, -56.142
2136.475, 54.661, -56.147
2136.841, 54.660, -56.152
2137.207, 54.659, -56.156
2137.573, 54.658, -56.158
2137.939, 54.657, -56.160
2138.306, 54.656, -56.161
2138.672, 54.656, -56.163
2139.038, 54.655, -56.166
2139.404, 54.655, -56.169
2139.771, 54.654, -56.171
2140.137, 54.653, -56.173
2140.503, 54.653, -56.176
2140.869, 54.652, -56.181
2141.235, 54.651, -56.188
2141.602, 54.650, -56.195
2141.968, 54.648, -56.199
2142.334, 54.647, -56.198
2142.700, 54.646, -56.195
2143.066, 54.645, -56.193
2143.433, 54.645, -56.196
2143.799, 54.645, -56.203
2144.165, 54.644, -56.211
2144.531, 54.643, -56.216
2144.897, 54.641, -56.218
2145.264, 54.641, -56.218
2145.630, 54.640, -56.220
2145.996, 54.640, -56.226
2146.362, 54.639, -56.234
2146.729, 54.638, -56.241
2147.095, 54.637, -56.244
2147.461, 54.636, -56.245
2147.827, 54.635, -56.245
2148.193, 54.635, -56.247
2148.560, 54.635, -56.252
2148.926, 54.634, -56.259
2149.292, 54.632, -56.265
2149.658, 54.631, -56.267
2150.024, 54.630, -56.266
2150.391, 54.629, -56.264
2150.757, 54.628, -56.263
2151.123, 54.628, -56.264
2151.489, 54.628, -56.268
2151.855, 54.628, -56.273
2152.222, 54.627, -56.279
2152.588, 54.626, -56.285
2152.954, 54.625, -56.290
2153.320, 54.623, -56.294
2153.687, 54.622, -56.297
2154.053, 54.621, -56.301
2154.419, 54.620, -56.304
2154.785, 54.619, -56.307
2155.151, 54.618, -56.310
2155.518, 54.617, -56.311
2155.884, 54.616, -56.312
2156.250, 54.615, -56.314
2156.616, 54.615, -56.316
2156.982, 54.614, -56.320
2157.349, 54.614, -56.325
2157.715, 54.613, -56.330
2158.081, 54.612, -56.333
2158.447, 54.611, -56.335
2158.813, 54.610, -56.336
2159.180, 54.609, -56.338
2159.546, 54.609, -56.340
2159.912, 54.608, -56.341
2160.278, 54.607, -56.344
2160.645, 54.607, -56.347
2161.011, 54.607, -56.352
2161.377, 54.606, -56.359
2161.743, 54.605, -56.365
2162.109, 54.604, -56.371
2162.476, 54.603, -56.374
2162.842, 54.601, -56.377
2163.208, 54.600, -56.379
2163.574, 54.600, -56.382
2163.940, 54.599, -56.385
2164.307, 54.598, -56.389
2164.673, 54.597, -56.391
2165.039, 54.596, -56.394
2165.405, 54.596, -56.396
2165.771, 54.595, -56.399
2166.138, 54.594, -56.404
2166.504, 54.594, -56.408
2166.870, 54.593, -56.412
2167.236, 54.592, -56.414
2167.603, 54.591, -56.417
2167.969, 54.590, -56.419
2168.335, 54.590, -56.424
2168.701, 54.589, -56.429
2169.067, 54.588, -56.433
2169.434, 54.586, -56.435
2169.800, 54.585, -56.434
2170.166, 54.584, -56.433
2170.532, 54.584, -56.433
2170.898, 54.583, -56.435
2171.265, 54.583, -56.440
2171.631, 54.582, -56.445
2171.997, 54.581, -56.448
2172.363, 54.580, -56.450
2172.729, 54.579, -56.452
2173.096, 54.579, -56.456
2173.462, 54.578, -56.462
2173.828, 54.577, -56.468
2174.194, 54.576, -56.473
2174.561, 54.574, -56.475
2174.927, 54.573, -56.475
2175.293, 54.573, -56.475
2175.659, 54.573, -56.478
2176.025, 54.572, -56.483
2176.392, 54.572, -56.489
2176.758, 54.571, -56.495
2177.124, 54.569, -56.499
2177.490, 54.568, -56.500
2177.856, 54.567, -56.500
2178.223, 54.567, -56.500
2178.589, 54.566, -56.503
2178.955, 54.566, -56.508
2179.321, 54.565, -56.515
2179.688, 54.564, -56.521
2180.054, 54.563, -56.526
2180.420, 54.561, -56.528
2180.786, 54.560, -56.528
2181.152, 54.559, -56.526
2181.519, 54.558, -56.524
2181.885, 54.558, -56.524
2182.251, 54.558, -56.527
2182.617, 54.558, -56.533
2182.983, 54.557, -56.541
2183.350, 54.556, -56.550
2183.716, 54.555, -56.557
2184.082, 54.554, -56.562
2184.448, 54.552, -56.563
2184.814, 54.551, -56.564
2185.181, 54.551, -56.564
2185.547, 54.550, -56.567
2185.913, 54.550, -56.571
2186.279, 54.549, -56.577
2186.646, 54.548, -56.581
2187.012, 54.546, -56.584
2187.378, 54.545, -56.584
2187.744, 54.544, -56.584
2188.110, 54.544, -56.584
2188.477, 54.543, -56.584
2188.843, 54.543, -56.586
2189.209, 54.543, -56.589
2189.575, 54.542, -56.594
2189.941, 54.541, -56.600
2190.308, 54.541, -56.606
2190.674, 54.539, -56.611
2191.040, 54.538, -56.614
2191.406, 54.537, -56.616
2191.772, 54.536, -56.617
2192.139, 54.536, -56.621
2192.505, 54.535, -56.628
2192.871, 54.534, -56.635
2193.237, 54.533, -56.641
2193.604, 54.531, -56.642
2193.970, 54.530, -56.641
2194.336, 54.530, -56.641
2194.702, 54.530, -56.644
2195.068, 54.529, -56.650
2195.435, 54.529, -56.658
2195.801, 54.527, -56.664
2196.167, 54.526, -56.665
2196.533, 54.525, -56.665
2196.899, 54.525, -56.665
2197.266, 54.524, -56.669
2197.632, 54.524, -56.676
2197.998, 54.523, -56.682
2198.364, 54.521, -56.685
2198.730, 54.520, -56.684
2199.097, 54.519, -56.681
2199.463, 54.519, -56.680
2199.829, 54.519, -56.684
2200.195, 54.518, -56.691
2200.562, 54.517, -56.698
2200.928, 54.516, -56.702
2201.294, 54.515, -56.704
2201.660, 54.514, -56.704
2202.026, 54.513, -56.706
2202.393, 54.513, -56.709
2202.759, 54.512, -56.715
2203.125, 54.511, -56.720
2203.491, 54.510, -56.725
2203.857, 54.509, -56.728
2204.224, 54.508, -56.730
2204.590, 54.507, -56.731
2204.956, 54.506, -56.732
2205.322, 54.506, -56.736
2205.688, 54.505, -56.742
2206.055, 54.504, -56.749
2206.421, 54.503, -56.754
2206.787, 54.501, -56.755
2207.153, 54.500, -56.752
2207.520, 54.499, -56.747
2207.886, 54.499, -56.745
2208.252, 54.500, -56.748
2208.618, 54.500, -56.755
2208.984, 54.499, -56.765
2209.351, 54.498, -56.773
2209.717, 54.497, -56.778
2210.083, 54.495, -56.780
2210.449, 54.494, -56.781
2210.815, 54.494, -56.783
2211.182, 54.493, -56.786
2211.548, 54.492, -56.788
2211.914, 54.491, -56.789
2212.280, 54.490, -56.789
2212.646, 54.490, -56.790
2213.013, 54.489, -56.793
2213.379, 54.489, -56.799
2213.745, 54.488, -56.807
2214.111, 54.487, -56.814
2214.478, 54.485, -56.818
2214.844, 54.484, -56.819
2215.210, 54.483, -56.818
2215.576, 54.482, -56.819
2215.942, 54.482, -56.822
2216.309, 54.481, -56.827
2216.675, 54.481, -56.833
2217.041, 54.479, -56.838
2217.407, 54.478, -56.841
2217.773, 54.478, -56.842
2218.140, 54.477, -56.846
2218.506, 54.477, -56.852
2218.872, 54.476, -56.861
2219.238, 54.475, -56.870
2219.604, 54.473, -56.875
2219.971, 54.471, -56.873
2220.337, 54.470, -56.866
2220.703, 54.470, -56.861
2221.069, 54.471, -56.861
2221.436, 54.471, -56.868
2221.802, 54.471, -56.879
2222.168, 54.470, -56.888
2222.534, 54.468, -56.893
2222.900, 54.466, -56.893
2223.267, 54.465, -56.890
2223.633, 54.465, -56.889
2223.999, 54.465, -56.892
2224.365, 54.465, -56.898
2224.731, 54.464, -56.904
2225.098, 54.462, -56.909
2225.464, 54.461, -56.911
2225.830, 54.460, -56.912
2226.196, 54.459, -56.912
2226.562, 54.458, -56.913
2226.929, 54.458, -56.916
2227.295, 54.457, -56.920
2227.661, 54.457, -56.926
2228.027, 54.456, -56.933
2228.394, 54.454, -56.939
2228.760, 54.453, -56.942
2229.126, 54.452, -56.942
2229.492, 54.451, -56.941
2229.858, 54.451, -56.942
2230.225, 54.451, -56.946
2230.591, 54.451, -56.953
2230.957, 54.450, -56.961
2231.323, 54.449, -56.968
2231.689, 54.447, -56.971
2232.056, 54.446, -56.971
2232.422, 54.445, -56.971
2232.788, 54.445, -56.973
