Freq(Hz), SPL(dB), Phase(degrees)
16089.478, 39.391, -85.616
16089.844, 39.390, -85.627
16090.210, 39.387, -85.613
16090.576, 39.387, -85.572
16090.942, 39.392, -85.528
16091.309, 39.400, -85.513
16091.675, 39.408, -85.540
16092.041, 39.408, -85.589
16092.407, 39.402, -85.623
16092.773, 39.393, -85.612
16093.140, 39.387, -85.562
16093.506, 39.387, -85.505
16093.872, 39.392, -85.478
16094.238, 39.396, -85.490
16094.604, 39.396, -85.524
16094.971, 39.391, -85.548
16095.337, 39.385, -85.546
16095.703, 39.382, -85.531
16096.069, 39.382, -85.525
16096.436, 39.382, -85.543
16096.802, 39.379, -85.574
16097.168, 39.373, -85.589
16097.534, 39.367, -85.570
16097.900, 39.366, -85.527
16098.267, 39.372, -85.490
16098.633, 39.382, -85.491
16098.999, 39.390, -85.535
16099.365, 39.392, -85.595
16099.731, 39.389, -85.636
16100.098, 39.384, -85.635
16100.464, 39.383, -85.601
16100.830, 39.387, -85.564
16101.196, 39.395, -85.555
16101.562, 39.402, -85.582
16101.929, 39.403, -85.624
16102.295, 39.399, -85.650
16102.661, 39.392, -85.640
16103.027, 39.387, -85.598
16103.394, 39.387, -85.546
16103.760, 39.390, -85.508
16104.126, 39.393, -85.493
16104.492, 39.395, -85.495
16104.858, 39.394, -85.498
16105.225, 39.391, -85.492
16105.591, 39.390, -85.480
16105.957, 39.389, -85.471
16106.323, 39.389, -85.472
16106.689, 39.389, -85.480
16107.056, 39.388, -85.490
16107.422, 39.387, -85.501
16107.788, 39.386, -85.515
16108.154, 39.385, -85.539
16108.521, 39.383, -85.570
16108.887, 39.378, -85.595
16109.253, 39.372, -85.600
16109.619, 39.367, -85.581
16109.985, 39.367, -85.555
16110.352, 39.371, -85.546
16110.718, 39.375, -85.565
16111.084, 39.374, -85.603
16111.450, 39.369, -85.627
16111.816, 39.362, -85.611
16112.183, 39.358, -85.554
16112.549, 39.363, -85.489
16112.915, 39.373, -85.457
16113.281, 39.384, -85.480
16113.647, 39.389, -85.542
16114.014, 39.386, -85.600
16114.380, 39.378, -85.618
16114.746, 39.372, -85.591
16115.112, 39.371, -85.547
16115.479, 39.376, -85.522
16115.845, 39.381, -85.532
16116.211, 39.382, -85.564
16116.577, 39.379, -85.588
16116.943, 39.374, -85.587
16117.310, 39.371, -85.564
16117.676, 39.372, -85.542
16118.042, 39.375, -85.539
16118.408, 39.376, -85.555
16118.774, 39.374, -85.574
16119.141, 39.371, -85.579
16119.507, 39.368, -85.568
16119.873, 39.368, -85.552
16120.239, 39.369, -85.545
16120.605, 39.370, -85.548
16120.972, 39.370, -85.553
16121.338, 39.370, -85.551
16121.704, 39.371, -85.543
16122.070, 39.374, -85.544
16122.437, 39.378, -85.567
16122.803, 39.378, -85.607
16123.169, 39.375, -85.648
16123.535, 39.368, -85.666
16123.901, 39.361, -85.651
16124.268, 39.358, -85.617
16124.634, 39.359, -85.588
16125.000, 39.362, -85.584
16125.366, 39.362, -85.602
16125.732, 39.359, -85.619
16126.099, 39.352, -85.610
16126.465, 39.348, -85.569
16126.831, 39.348, -85.512
16127.197, 39.353, -85.469
16127.563, 39.361, -85.463
16127.930, 39.366, -85.490
16128.296, 39.367, -85.530
16128.662, 39.363, -85.552
16129.028, 39.358, -85.545
16129.395, 39.357, -85.518
16129.761, 39.360, -85.498
16130.127, 39.365, -85.508
16130.493, 39.369, -85.550
16130.859, 39.367, -85.604
16131.226, 39.359, -85.638
16131.592, 39.351, -85.632
16131.958, 39.346, -85.590
16132.324, 39.348, -85.543
16132.690, 39.356, -85.527
16133.057, 39.364, -85.558
16133.423, 39.367, -85.625
16133.789, 39.362, -85.689
16134.155, 39.353, -85.715
16134.521, 39.344, -85.690
16134.888, 39.342, -85.636
16135.254, 39.346, -85.590
16135.620, 39.353, -85.580
16135.986, 39.359, -85.604
16136.353, 39.359, -85.637
16136.719, 39.356, -85.647
16137.085, 39.353, -85.626
16137.451, 39.354, -85.592
16137.817, 39.359, -85.572
16138.184, 39.363, -85.576
16138.550, 39.365, -85.593
16138.916, 39.364, -85.600
16139.282, 39.363, -85.586
16139.648, 39.366, -85.566
16140.015, 39.371, -85.569
16140.381, 39.375, -85.609
16140.747, 39.373, -85.668
16141.113, 39.363, -85.708
16141.479, 39.350, -85.696
16141.846, 39.342, -85.633
16142.212, 39.342, -85.557
16142.578, 39.348, -85.513
16142.944, 39.355, -85.518
16143.311, 39.357, -85.552
16143.677, 39.354, -85.575
16144.043, 39.349, -85.562
16144.409, 39.350, -85.526
16144.775, 39.357, -85.506
16145.142, 39.366, -85.536
16145.508, 39.370, -85.614
16145.874, 39.366, -85.703
16146.240, 39.354, -85.758
16146.606, 39.340, -85.755
16146.973, 39.331, -85.704
16147.339, 39.330, -85.641
16147.705, 39.334, -85.598
16148.071, 39.339, -85.586
16148.438, 39.344, -85.596
16148.804, 39.347, -85.614
16149.170, 39.348, -85.637
16149.536, 39.349, -85.664
16149.902, 39.347, -85.697
16150.269, 39.342, -85.723
16150.635, 39.335, -85.727
16151.001, 39.328, -85.701
16151.367, 39.325, -85.653
16151.733, 39.327, -85.604
16152.100, 39.332, -85.576
16152.466, 39.337, -85.577
16152.832, 39.339, -85.595
16153.198, 39.338, -85.613
16153.564, 39.335, -85.617
16153.931, 39.332, -85.604
16154.297, 39.331, -85.579
16154.663, 39.332, -85.554
16155.029, 39.334, -85.537
16155.396, 39.338, -85.534
16155.762, 39.342, -85.548
16156.128, 39.343, -85.574
16156.494, 39.341, -85.601
16156.860, 39.338, -85.615
16157.227, 39.334, -85.611
16157.593, 39.333, -85.595
16157.959, 39.335, -85.582
16158.325, 39.338, -85.587
16158.691, 39.339, -85.610
16159.058, 39.338, -85.638
16159.424, 39.334, -85.650
16159.790, 39.330, -85.640
16160.156, 39.330, -85.619
16160.522, 39.333, -85.608
16160.889, 39.335, -85.621
16161.255, 39.334, -85.648
16161.621, 39.328, -85.662
16161.987, 39.321, -85.639
16162.354, 39.317, -85.578
16162.720, 39.320, -85.507
16163.086, 39.330, -85.465
16163.452, 39.341, -85.475
16163.818, 39.347, -85.528
16164.185, 39.347, -85.595
16164.551, 39.339, -85.638
16164.917, 39.331, -85.641
16165.283, 39.324, -85.613
16165.649, 39.322, -85.578
16166.016, 39.324, -85.556
16166.382, 39.326, -85.554
16166.748, 39.328, -85.565
16167.114, 39.328, -85.579
16167.480, 39.327, -85.591
16167.847, 39.327, -85.601
16168.213, 39.327, -85.611
16168.579, 39.327, -85.623
16168.945, 39.327, -85.635
16169.312, 39.327, -85.645
16169.678, 39.327, -85.653
16170.044, 39.328, -85.661
16170.410, 39.329, -85.669
16170.776, 39.329, -85.674
16171.143, 39.329, -85.676
16171.509, 39.330, -85.674
16171.875, 39.331, -85.670
16172.241, 39.331, -85.666
16172.607, 39.332, -85.661
16172.974, 39.333, -85.657
16173.340, 39.334, -85.655
16173.706, 39.334, -85.659
16174.072, 39.333, -85.670
16174.438, 39.330, -85.681
16174.805, 39.324, -85.682
16175.171, 39.317, -85.664
16175.537, 39.311, -85.625
16175.903, 39.309, -85.575
16176.270, 39.309, -85.530
16176.636, 39.313, -85.503
16177.002, 39.317, -85.497
16177.368, 39.321, -85.510
16177.734, 39.323, -85.538
16178.101, 39.324, -85.577
16178.467, 39.321, -85.622
16178.833, 39.316, -85.660
16179.199, 39.307, -85.674
16179.565, 39.300, -85.654
16179.932, 39.297, -85.608
16180.298, 39.300, -85.560
16180.664, 39.308, -85.538
16181.030, 39.316, -85.556
16181.396, 39.321, -85.604
16181.763, 39.320, -85.653
16182.129, 39.315, -85.680
16182.495, 39.310, -85.677
16182.861, 39.308, -85.656
16183.228, 39.308, -85.633
16183.594, 39.309, -85.620
16183.960, 39.309, -85.612
16184.326, 39.310, -85.602
16184.692, 39.310, -85.587
16185.059, 39.313, -85.574
16185.425, 39.316, -85.574
16185.791, 39.319, -85.593
16186.157, 39.319, -85.625
16186.523, 39.316, -85.656
16186.890, 39.311, -85.670
16187.256, 39.306, -85.661
16187.622, 39.303, -85.637
16187.988, 39.304, -85.613
16188.354, 39.308, -85.605
16188.721, 39.311, -85.619
16189.087, 39.312, -85.648
16189.453, 39.310, -85.672
16189.819, 39.305, -85.675
16190.186, 39.303, -85.654
16190.552, 39.303, -85.623
16190.918, 39.307, -85.604
16191.284, 39.312, -85.611
16191.650, 39.314, -85.635
16192.017, 39.311, -85.655
16192.383, 39.307, -85.651
16192.749, 39.305, -85.621
16193.115, 39.306, -85.586
16193.481, 39.311, -85.572
16193.848, 39.316, -85.588
16194.214, 39.317, -85.620
16194.580, 39.314, -85.646
16194.946, 39.309, -85.650
16195.312, 39.307, -85.639
16195.679, 39.307, -85.630
16196.045, 39.308, -85.637
16196.411, 39.307, -85.653
16196.777, 39.304, -85.663
16197.144, 39.301, -85.658
16197.510, 39.300, -85.642
16197.876, 39.301, -85.629
16198.242, 39.302, -85.628
16198.608, 39.302, -85.630
16198.975, 39.302, -85.620
16199.341, 39.302, -85.594
16199.707, 39.307, -85.566
16200.073, 39.315, -85.561
16200.439, 39.321, -85.590
16200.806, 39.323, -85.638
16201.172, 39.318, -85.670
16201.538, 39.312, -85.662
16201.904, 39.309, -85.620
16202.271, 39.313, -85.580
16202.637, 39.320, -85.580
16203.003, 39.324, -85.628
16203.369, 39.320, -85.693
16203.735, 39.309, -85.730
16204.102, 39.295, -85.711
16204.468, 39.286, -85.644
16204.834, 39.286, -85.568
16205.200, 39.292, -85.524
16205.566, 39.299, -85.528
16205.933, 39.303, -85.568
16206.299, 39.301, -85.617
16206.665, 39.295, -85.651
16207.031, 39.287, -85.658
16207.397, 39.280, -85.637
16207.764, 39.276, -85.597
16208.130, 39.277, -85.551
16208.496, 39.283, -85.516
16208.862, 39.292, -85.511
16209.229, 39.301, -85.544
16209.595, 39.307, -85.608
16209.961, 39.306, -85.680
16210.327, 39.301, -85.733
16210.693, 39.293, -85.753
16211.060, 39.287, -85.745
16211.426, 39.285, -85.727
16211.792, 39.284, -85.715
16212.158, 39.283, -85.709
16212.524, 39.281, -85.699
16212.891, 39.280, -85.673
16213.257, 39.281, -85.638
16213.623, 39.287, -85.612
16213.989, 39.294, -85.614
16214.355, 39.300, -85.649
16214.722, 39.301, -85.699
16215.088, 39.297, -85.738
16215.454, 39.291, -85.748
16215.820, 39.287, -85.729
16216.187, 39.286, -85.700
16216.553, 39.287, -85.681
16216.919, 39.289, -85.680
16217.285, 39.289, -85.690
16217.651, 39.286, -85.690
16218.018, 39.283, -85.668
16218.384, 39.282, -85.627
16218.750, 39.285, -85.584
16219.116, 39.291, -85.563
16219.482, 39.298, -85.574
16219.849, 39.301, -85.612
16220.215, 39.300, -85.659
16220.581, 39.294, -85.694
16220.947, 39.286, -85.703
16221.313, 39.278, -85.686
16221.680, 39.273, -85.654
16222.046, 39.271, -85.623
16222.412, 39.270, -85.601
16222.778, 39.270, -85.593
16223.145, 39.270, -85.592
16223.511, 39.268, -85.594
16223.877, 39.266, -85.596
16224.243, 39.265, -85.596
16224.609, 39.263, -85.597
16224.976, 39.261, -85.595
16225.342, 39.260, -85.588
16225.708, 39.259, -85.573
16226.074, 39.261, -85.554
16226.440, 39.265, -85.542
16226.807, 39.271, -85.546
16227.173, 39.277, -85.570
16227.539, 39.280, -85.608
16227.905, 39.281, -85.647
16228.271, 39.279, -85.675
16228.638, 39.277, -85.689
16229.004, 39.275, -85.690
16229.370, 39.274, -85.683
16229.736, 39.273, -85.672
16230.103, 39.274, -85.656
16230.469, 39.275, -85.639
16230.835, 39.278, -85.628
16231.201, 39.282, -85.631
16231.567, 39.284, -85.651
16231.934, 39.282, -85.673
16232.300, 39.278, -85.680
16232.666, 39.273, -85.659
16233.032, 39.272, -85.617
16233.398, 39.276, -85.584
16233.765, 39.284, -85.589
16234.131, 39.289, -85.642
16234.497, 39.287, -85.718
16234.863, 39.276, -85.769
16235.229, 39.261, -85.759
16235.596, 39.251, -85.685
16235.962, 39.251, -85.587
16236.328, 39.262, -85.522
16236.694, 39.276, -85.527
16237.061, 39.285, -85.593
16237.427, 39.284, -85.676
16237.793, 39.276, -85.725
16238.159, 39.266, -85.718
16238.525, 39.261, -85.670
16238.892, 39.263, -85.620
16239.258, 39.269, -85.601
16239.624, 39.274, -85.617
16239.990, 39.275, -85.649
16240.356, 39.272, -85.671
16240.723, 39.268, -85.671
16241.089, 39.265, -85.652
16241.455, 39.265, -85.629
16241.821, 39.266, -85.613
16242.188, 39.269, -85.609
16242.554, 39.272, -85.618
16242.920, 39.274, -85.639
16243.286, 39.274, -85.670
16243.652, 39.272, -85.705
16244.019, 39.268, -85.735
16244.385, 39.263, -85.750
16244.751, 39.258, -85.751
16245.117, 39.255, -85.741
16245.483, 39.253, -85.727
16245.850, 39.253, -85.713
16246.216, 39.254, -85.699
16246.582, 39.256, -85.689
16246.948, 39.260, -85.690
16247.314, 39.263, -85.707
16247.681, 39.264, -85.735
16248.047, 39.260, -85.752
16248.413, 39.254, -85.738
16248.779, 39.251, -85.689
16249.146, 39.254, -85.629
16249.512, 39.263, -85.596
16249.878, 39.272, -85.613
16250.244, 39.275, -85.667
16250.610, 39.270, -85.716
16250.977, 39.260, -85.721
16251.343, 39.251, -85.673
16251.709, 39.251, -85.604
16252.075, 39.257, -85.560
16252.441, 39.265, -85.571
16252.808, 39.269, -85.627
16253.174, 39.266, -85.693
16253.540, 39.256, -85.734
16253.906, 39.246, -85.736
16254.272, 39.238, -85.709
16254.639, 39.235, -85.670
16255.005, 39.235, -85.634
16255.371, 39.239, -85.607
16255.737, 39.245, -85.598
16256.104, 39.252, -85.614
16256.470, 39.258, -85.656
16256.836, 39.260, -85.712
16257.202, 39.256, -85.755
16257.568, 39.251, -85.763
16257.935, 39.247, -85.736
16258.301, 39.249, -85.698
16258.667, 39.255, -85.676
16259.033, 39.260, -85.682
16259.399, 39.261, -85.701
16259.766, 39.258, -85.701
16260.132, 39.255, -85.664
16260.498, 39.256, -85.603
16260.864, 39.264, -85.555
16261.230, 39.274, -85.552
16261.597, 39.281, -85.596
16261.963, 39.279, -85.657
16262.329, 39.271, -85.692
16262.695, 39.261, -85.679
16263.062, 39.255, -85.631
16263.428, 39.256, -85.586
16263.794, 39.261, -85.577
16264.160, 39.264, -85.609
16264.526, 39.261, -85.659
16264.893, 39.253, -85.693
16265.259, 39.245, -85.695
16265.625, 39.239, -85.671
16265.991, 39.237, -85.643
16266.357, 39.239, -85.631
16266.724, 39.240, -85.638
16267.090, 39.241, -85.653
16267.456, 39.241, -85.667
16267.822, 39.240, -85.677
16268.188, 39.240, -85.688
16268.555, 39.239, -85.700
16268.921, 39.237, -85.703
16269.287, 39.235, -85.688
16269.653, 39.235, -85.659
16270.020, 39.240, -85.633
16270.386, 39.248, -85.634
16270.752, 39.254, -85.674
16271.118, 39.254, -85.737
16271.484, 39.247, -85.787
16271.851, 39.237, -85.792
16272.217, 39.228, -85.745
16272.583, 39.226, -85.674
16272.949, 39.232, -85.621
16273.315, 39.241, -85.617
16273.682, 39.246, -85.657
16274.048, 39.243, -85.709
16274.414, 39.235, -85.730
16274.780, 39.225, -85.698
16275.146, 39.221, -85.624
16275.513, 39.226, -85.548
16275.879, 39.238, -85.509
16276.245, 39.251, -85.528
16276.611, 39.260, -85.595
16276.978, 39.261, -85.676
16277.344, 39.255, -85.737
16277.710, 39.246, -85.756
16278.076, 39.239, -85.740
16278.442, 39.236, -85.705
16278.809, 39.237, -85.673
16279.175, 39.240, -85.653
16279.541, 39.244, -85.642
16279.907, 39.248, -85.637
16280.273, 39.252, -85.640
16280.640, 39.258, -85.657
16281.006, 39.262, -85.691
16281.372, 39.262, -85.735
16281.738, 39.259, -85.774
16282.104, 39.254, -85.791
16282.471, 39.249, -85.784
16282.837, 39.247, -85.760
16283.203, 39.247, -85.737
16283.569, 39.250, -85.727
16283.936, 39.252, -85.735
16284.302, 39.252, -85.752
16284.668, 39.250, -85.768
16285.034, 39.246, -85.771
16285.400, 39.241, -85.753
16285.767, 39.238, -85.716
16286.133, 39.239, -85.673
16286.499, 39.245, -85.643
16286.865, 39.252, -85.647
16287.231, 39.257, -85.686
16287.598, 39.257, -85.744
16287.964, 39.250, -85.788
16288.330, 39.241, -85.794
16288.696, 39.234, -85.763
16289.062, 39.232, -85.718
16289.429, 39.236, -85.691
16289.795, 39.240, -85.699
16290.161, 39.242, -85.730
16290.527, 39.238, -85.758
16290.894, 39.233, -85.763
16291.260, 39.230, -85.745
16291.626, 39.230, -85.721
16291.992, 39.233, -85.711
16292.358, 39.235, -85.720
16292.725, 39.236, -85.743
16293.091, 39.235, -85.767
16293.457, 39.232, -85.783
16293.823, 39.227, -85.787
16294.189, 39.222, -85.777
16294.556, 39.219, -85.751
16294.922, 39.217, -85.716
16295.288, 39.219, -85.683
16295.654, 39.223, -85.667
16296.021, 39.226, -85.676
16296.387, 39.227, -85.697
16296.753, 39.224, -85.709
16297.119, 39.220, -85.695
16297.485, 39.219, -85.662
16297.852, 39.223, -85.635
16298.218, 39.230, -85.638
16298.584, 39.235, -85.679
16298.950, 39.235, -85.737
16299.316, 39.229, -85.783
16299.683, 39.220, -85.795
16300.049, 39.213, -85.775
16300.415, 39.210, -85.739
16300.781, 39.210, -85.705
16301.147, 39.211, -85.681
16301.514, 39.214, -85.663
16301.880, 39.217, -85.648
16302.246, 39.220, -85.640
16302.612, 39.225, -85.645
16302.979, 39.228, -85.664
16303.345, 39.229, -85.689
16303.711, 39.227, -85.709
16304.077, 39.223, -85.715
16304.443, 39.221, -85.707
16304.810, 39.219, -85.693
16305.176, 39.219, -85.681
16305.542, 39.219, -85.673
16305.908, 39.220, -85.669
16306.274, 39.221, -85.667
16306.641, 39.222, -85.674
16307.007, 39.224, -85.693
16307.373, 39.225, -85.727
16307.739, 39.222, -85.771
16308.105, 39.217, -85.809
16308.472, 39.209, -85.829
16308.838, 39.200, -85.820
16309.204, 39.194, -85.786
16309.570, 39.193, -85.739
16309.937, 39.196, -85.698
16310.303, 39.202, -85.677
16310.669, 39.209, -85.682
16311.035, 39.214, -85.709
16311.401, 39.217, -85.743
16311.768, 39.217, -85.774
16312.134, 39.215, -85.794
16312.500, 39.212, -85.803
16312.866, 39.209, -85.800
16313.232, 39.207, -85.784
16313.599, 39.205, -85.750
16313.965, 39.206, -85.706
16314.331, 39.212, -85.667
16314.697, 39.220, -85.655
16315.063, 39.229, -85.685
16315.430, 39.232, -85.747
16315.796, 39.228, -85.813
16316.162, 39.217, -85.848
16316.528, 39.206, -85.834
16316.895, 39.198, -85.778
16317.261, 39.197, -85.709
16317.627, 39.201, -85.659
16317.993, 39.209, -85.645
16318.359, 39.215, -85.665
16318.726, 39.218, -85.703
16319.092, 39.217, -85.741
16319.458, 39.214, -85.766
16319.824, 39.211, -85.774
16320.190, 39.208, -85.767
16320.557, 39.208, -85.754
16320.923, 39.210, -85.745
16321.289, 39.213, -85.752
16321.655, 39.214, -85.775
16322.021, 39.212, -85.805
16322.388, 39.207, -85.822
16322.754, 39.201, -85.814
16323.120, 39.196, -85.782
16323.486, 39.195, -85.743
16323.853, 39.196, -85.715
16324.219, 39.198, -85.703
16324.585, 39.198, -85.700
16324.951, 39.197, -85.694
16325.317, 39.196, -85.683
16325.684, 39.196, -85.675
16326.050, 39.197, -85.681
16326.416, 39.196, -85.700
16326.782, 39.193, -85.717
16327.148, 39.187, -85.714
16327.515, 39.184, -85.686
16327.881, 39.187, -85.653
16328.247, 39.193, -85.646
16328.613, 39.201, -85.680
16328.979, 39.203, -85.745
16329.346, 39.199, -85.804
16329.712, 39.191, -85.824
16330.078, 39.185, -85.796
16330.444, 39.186, -85.749
16330.811, 39.194, -85.723
16331.177, 39.203, -85.742
16331.543, 39.207, -85.796
16331.909, 39.203, -85.847
16332.275, 39.195, -85.858
16332.642, 39.188, -85.819
16333.008, 39.188, -85.755
16333.374, 39.193, -85.705
16333.740, 39.201, -85.698
16334.106, 39.205, -85.727
16334.473, 39.203, -85.762
16334.839, 39.195, -85.768
16335.205, 39.189, -85.734
16335.571, 39.188, -85.679
16335.938, 39.193, -85.638
16336.304, 39.200, -85.642
16336.670, 39.205, -85.692
16337.036, 39.204, -85.762
16337.402, 39.196, -85.814
16337.769, 39.185, -85.827
16338.135, 39.177, -85.804
16338.501, 39.175, -85.771
16338.867, 39.176, -85.753
16339.233, 39.179, -85.761
16339.600, 39.178, -85.783
16339.966, 39.175, -85.795
16340.332, 39.171, -85.780
16340.698, 39.170, -85.744
16341.064, 39.173, -85.707
16341.431, 39.179, -85.690
16341.797, 39.185, -85.699
16342.163, 39.188, -85.721
16342.529, 39.187, -85.735
16342.896, 39.185, -85.727
16343.262, 39.184, -85.702
16343.628, 39.186, -85.679
16343.994, 39.190, -85.674
16344.360, 39.191, -85.686
16344.727, 39.189, -85.699
16345.093, 39.185, -85.698
16345.459, 39.181, -85.676
16345.825, 39.181, -85.647
16346.191, 39.184, -85.633
16346.558, 39.187, -85.647
16346.924, 39.187, -85.683
16347.290, 39.183, -85.719
16347.656, 39.177, -85.736
16348.022, 39.172, -85.731
16348.389, 39.170, -85.716
16348.755, 39.171, -85.711
16349.121, 39.172, -85.726
16349.487, 39.171, -85.749
16349.854, 39.168, -85.760
16350.220, 39.165, -85.746
16350.586, 39.166, -85.714
16350.952, 39.172, -85.689
16351.318, 39.181, -85.697
16351.685, 39.188, -85.743
16352.051, 39.189, -85.807
16352.417, 39.184, -85.855
16352.783, 39.175, -85.859
16353.149, 39.169, -85.819
16353.516, 39.169, -85.764
16353.882, 39.174, -85.729
16354.248, 39.180, -85.734
16354.614, 39.181, -85.766
16354.980, 39.176, -85.792
16355.347, 39.168, -85.780
16355.713, 39.162, -85.728
16356.079, 39.163, -85.663
16356.445, 39.170, -85.626
16356.812, 39.177, -85.639
16357.178, 39.180, -85.691
16357.544, 39.175, -85.744
16357.910, 39.166, -85.760
16358.276, 39.158, -85.731
16358.643, 39.156, -85.681
